Carbon (%),Manganese (%),Silicon (%),Phosphorus (%),Sulfur (%),Chromium (%),Nickel (%),Molybdenum (%),Vanadium (%),Tensile Strength (MPa)
0.5722807884690141,1.26550689193947,0.36494167099054536,0.02618109542295479,0.04582759777066466,0.5508945492740216,0.5922239624138118,0.08534130925675942,0.14265903860926915,1017.4124342592153
0.48875051677790415,1.856330105899671,0.05763818887142133,0.012734128012398345,0.02189148817125306,0.8836425258671449,0.5916228401177659,0.2103821311323491,0.11844888857335979,1117.1092843392385
0.36210622617823773,0.357708163595858,0.2823263901614562,0.041350393699364295,0.01919975015852962,1.3011088795962604,0.18052581052934852,0.38644332105424,0.18411370538867683,725.5198022529037
0.6506676052501416,1.485614454319628,0.38718805197474265,0.02143033298370824,0.02645215888264925,1.033698426442153,0.47618567695622227,0.2978107451126576,0.1246803770771479,1164.838188824929
0.22554447458683766,0.8054933125333363,0.2460588642116447,0.027310675183970505,0.01962126340720595,0.7095548527596519,0.8679563187104817,0.4175570163084564,0.17627130635432287,800.7386466946376
0.3629301836816964,1.8714735321401017,0.3778878617115822,0.03741775532887606,0.03689535373166815,1.434368160151793,0.8705382597951943,0.48181646642415527,0.1702028087405373,1273.4245928057762
0.4297256589643226,1.950799016781125,0.06829025775010833,0.023298246285948482,0.043042587381931424,1.1069432808061646,0.1893138984277129,0.4066981145382277,0.1115757232022535,1156.7736978371618
0.5104629857953323,1.9052530314928378,0.19657766167595653,0.012263426245868625,0.03692368523644868,1.40223128400757,0.18164879447304777,0.321711385479689,0.08451267377862126,1236.1842154299784
0.8066583652537123,1.1061641683176884,0.14105522683671792,0.024956841880512545,0.04297401788997398,0.8386231625810319,0.33642592930174176,0.2720037146235712,0.11091231988396566,1029.8615783324947
0.2797064039425238,1.7654725066818329,0.30578733774325545,0.04777794330777214,0.025879686488298963,0.46246598471039546,0.8872894562985941,0.06803108885672,0.17393260636628305,1065.6894524585068
0.5628109945722505,1.7357339775096197,0.39345398167403633,0.03566937589194233,0.016252678828354433,0.1739573609106108,0.21601232656614905,0.49294489046631856,0.08414488037290886,1138.5187096150082
0.6331731119758383,0.8424708045135345,0.13978552185548676,0.036859165946688276,0.039518037895903683,1.1165187920773907,0.7479971223647016,0.22256650515876913,0.1286654518786624,964.0542943428815
0.14180537144799796,1.7091563060561514,0.2789611105159261,0.03529128614550559,0.024418980205662154,0.26982419720774775,0.19104905765179292,0.11850269626259007,0.17091451219411213,904.1970627553281
0.6467903667112945,0.36291297901633746,0.11933417146590905,0.017959685558377472,0.0368508330091653,0.523885179580754,0.6608240683730429,0.35001898492840555,0.10302162126925683,742.4382866759212
0.2534717113185624,1.31365879341949,0.2478655891000635,0.026733354564091205,0.020825757679270626,0.8454592710374563,0.4204605692072303,0.1779297300929567,0.14633144555040462,914.4430614942951
0.1585464336867516,0.6910150233890952,0.21237637034091766,0.04003759193453273,0.013249185392266907,0.8901832228916466,0.8100225666692803,0.3136002219189714,0.08684473610732218,715.9306255628021
0.9539969835279999,0.504963705821374,0.390201865371038,0.014054915902126366,0.049703271819510536,0.9408164757819903,0.31032140394282726,0.31404555853006605,0.066391916805224,981.1070336845078
0.9690688297671034,0.4308204427696556,0.2629845454437633,0.021114111043588492,0.01624806031722397,0.3327574624895809,0.6752816464509639,0.2505784194062911,0.16915763376392845,908.4026887529716
0.827557613304815,1.4836909189928376,0.1723272302303866,0.021052764338634143,0.049536839758539244,0.6316323667503082,0.3121142811182965,0.42625337699526916,0.06484529351130602,1159.8600754730444
0.3741523922560336,0.8777874384057125,0.08993352471077669,0.027280757103780237,0.049091197302657895,0.9640719179637534,0.7422942548009384,0.16923517769994936,0.0907072092619377,828.8554635589401
0.1879049026057455,1.5321035115988946,0.1029363900572271,0.049214749637687405,0.041752724156321586,1.4577464104872986,0.8863102311046739,0.2518846662279804,0.178266413299616,999.1699303318408
0.7158097238609412,0.41110577935820203,0.1288609254829323,0.012700101867352879,0.0363769184832799,1.1186835927795642,0.21412161921408404,0.2919614578659372,0.10197039306180009,812.4948402442676
0.4961372443656412,0.8359935743120375,0.1378383314691043,0.0307480397752238,0.03311228201004339,1.391645259931541,0.8799361197359532,0.3486311243452848,0.1959568024271242,955.468712656226
0.20983441136030095,1.2171351970380733,0.3477156202443982,0.01717458728048842,0.04464406181511339,1.167096881639848,0.6342177289728681,0.40278733272751527,0.196960150216079,967.9083413221917
0.5456592191001431,1.644229380226238,0.24642797589888377,0.048827061816389766,0.021577580864779518,0.9284037564493606,0.21439944178032158,0.22766327729521524,0.09024140306803352,1127.9357899731895
0.13094966900369656,0.8418792549845189,0.23318681898102828,0.014532140189098569,0.028707248499395085,0.36883271679088236,0.4847876698237408,0.3407211248434682,0.05614673333748357,681.6538798716648
0.9183883618709039,1.3640153399429156,0.09016910515422613,0.026144040094463653,0.03477559877466008,1.0333599126495183,0.24477426413658812,0.11777492888083362,0.1557594926308069,1144.932248865082
0.3329019834400152,1.8061621720015182,0.35104889267230227,0.03951539939338425,0.026447619034779643,0.9727313923438698,0.7303130999799126,0.4696916452441154,0.11764797539725157,1187.781838950741
0.6962700559185838,1.3469674199099178,0.3029850061229693,0.03818217712109781,0.027099458163610722,0.9434568386401729,0.7829813209761547,0.22237646288945162,0.06511292659393644,1145.3320901570912
0.3805399684804699,0.6960311070811773,0.07368392666500057,0.02690914547575729,0.023211386700083377,0.7857002151835369,0.19521686824551907,0.3782846398893973,0.15612842284670644,726.4371591451203
0.5680612190600297,0.34148132864611463,0.2977422840304191,0.02386096671810873,0.032569272667381445,0.8401192455849857,0.55552586742518,0.05915348684697994,0.054676236366788186,746.5919665725279
0.5920392514089517,1.7791680856315808,0.24023837606992615,0.025904495142114826,0.04402298112060464,0.5682195379653456,0.8331625504233254,0.14233421430716314,0.18052950357383635,1176.9665525829337
0.26636900997297436,0.33615799844565813,0.0786038710113724,0.020571050526345572,0.018061135120252515,0.8270377696992244,0.9425467373958969,0.26918714494561014,0.07079787936699557,615.6037616201015
0.9726261649881027,1.786992843563139,0.2104052245350298,0.01821331754827199,0.04737732155013766,0.3765782679498695,0.562166080067593,0.44521361047955593,0.06909678181200876,1310.9918366308843
0.7976195410250031,1.1991931278462604,0.21964370049551646,0.029321587902355603,0.03756350614992919,1.2272441563045275,0.9552513012502664,0.2872648174778047,0.07635084469528769,1184.0153555756954
0.9455490474077702,1.8964150874719234,0.10802108905714652,0.020741350242704293,0.04293092850720121,0.36008773657819093,0.5821200734104268,0.4684417170322456,0.19403995377381,1294.581312100713
0.905344615384884,1.657931500815231,0.38099435145009886,0.021498466595890005,0.03224762770520047,0.21895280584525298,0.4547714451399172,0.2677086034622584,0.1539754040380769,1259.9719065911875
0.6381099809299766,1.9964879879066737,0.3474913800182317,0.036270242538982284,0.04118066805696254,0.7107444369000202,0.8633828156976059,0.27070209353117747,0.17020573031954553,1325.0694355784972
0.9296868115208051,0.8962100862679072,0.2841578180651879,0.04874149326799569,0.010648015893578689,1.0216304153084865,0.5436844394122802,0.10388605482523935,0.10964524785991296,1059.8847403658474
0.17964325184672755,1.6042200911829156,0.21180344635021253,0.034145488022375006,0.042735216991181414,0.7128035549069578,0.5247122595080708,0.4111953098684989,0.10044690912574333,976.5410653087674
0.27638457617723067,0.9832825531357117,0.194117939554578,0.013079178682598652,0.01160555436341466,0.48745578473183204,0.5412812404688455,0.16113443561017812,0.08517260101747551,776.5250530981157
0.14070456001948428,1.115788554516645,0.27784071350283396,0.01302334455416268,0.045596535054514505,0.881439657446617,0.8621065016827708,0.4548256202175418,0.12209720424686135,885.6683104086965
0.39279729768693794,1.366759287471229,0.24090115429241693,0.04805692883382264,0.04967850988954574,0.5858032695770798,0.8487473875192469,0.45987089914867824,0.1327743100301253,989.0844699835351
0.4498095607205338,1.7852510941167758,0.07179558705865997,0.021891631612293346,0.021762698487071113,1.4060147661772864,0.46316799319619006,0.47448955034336737,0.14476622654791332,1192.3342224205571
0.34421412859650635,1.9729418976388018,0.22937592706961613,0.013682679443299017,0.018412742251431746,1.391703195445001,0.3999698738834725,0.2841037200963905,0.0885677755998042,1190.9773926142748
0.8458637582367364,1.606064803569681,0.33224126603149384,0.033961783486015265,0.04061453455432163,0.8033205479609336,0.5427352216352164,0.35469220315263994,0.19229811213544862,1289.576744090862
0.4210779940242304,1.0102035296844674,0.21073395715893534,0.03494595113161064,0.02012105363681013,0.5590375916255619,0.6154952587633982,0.4003321460277486,0.07546377473107038,888.6068999495542
0.3528410587186427,1.0163069038710193,0.06818480214399394,0.03594019280474753,0.04462249532688814,1.1319853795392947,0.31450348956519725,0.10895657839270953,0.19484797621496186,818.8032893543349
0.5884264748424236,1.5538899127011156,0.3251973697844116,0.020696081114301653,0.014113703686299068,0.15139812087629329,0.8145595762440315,0.32043073774887376,0.052228418376125574,1111.0167038108975
0.2268318024772864,0.7059211478061139,0.12047732374759104,0.010604427368579002,0.01503820785517433,0.7646766084611116,0.5378344891591806,0.06543405558649025,0.12216885377252686,665.6826535095355
0.8219772826786357,0.4878059923233709,0.14051729221081358,0.048600614778178876,0.04916606220402463,0.570852751978467,0.4006409935779637,0.27390473752492667,0.10000517571748443,815.1738565582855
0.16709557931179375,0.9028576679893201,0.10764722370130357,0.0200357218276441,0.036953555930800186,1.3887502391435766,0.19613889366759157,0.11967920672910234,0.11736851208953764,752.5565641582026
0.9881982429404655,0.788306285811939,0.16557527270502415,0.0370410515221019,0.043875488977158116,0.11680423818175556,0.3149606443632462,0.1323153166829381,0.13559968684711837,925.8890547365554
0.7950202923669917,0.8037238047751831,0.31486302699102225,0.03826519479514839,0.022973175094060723,0.8739408260056887,0.9543530545803853,0.2142714050116707,0.11533837370190636,1025.8397794558973
0.2788441133807552,0.6971331767848469,0.23178505082637807,0.03440029668317943,0.03705934998082418,1.1369290134932764,0.3745897181375739,0.24459672502242635,0.11222702754523925,753.7617448630712
0.10496990541124217,0.3715584223818152,0.1217084459527494,0.022516295768545927,0.03376967309234389,0.7790251825336577,0.2519733604303318,0.33042759103948427,0.159908512311996,535.5564365671448
0.8339152856093507,0.3303856890468035,0.3572405273532143,0.02084385015056263,0.034126004804917884,0.21956424222781032,0.5146055124894939,0.08349278829733206,0.1528814412629697,805.2328254233283
0.7361716094628554,1.9791280625512537,0.35785364923303525,0.033906731308108125,0.03730129838150886,1.4614459460390632,0.37637896902422385,0.27666129255685007,0.1749906923053772,1404.421159177703
0.7561064512368886,1.027214327350966,0.35470244876610246,0.04464382534446766,0.03301436692516394,0.825214603926537,0.13164332524407474,0.13218130861389552,0.08749384718592434,998.4636736361313
0.7941433120173511,0.9533553001714588,0.13357867398353876,0.047869349156935824,0.027162494772106638,0.9598607420466159,0.39083069555147554,0.3082888287642839,0.14142927646310954,1002.587326687956
0.16664018656068133,1.4554003805782187,0.20793377046334588,0.014236232176150306,0.021036907775221873,0.4312536957905102,0.5896977615455218,0.3368320755175326,0.1377792178089281,895.2468037826386
0.4226191556898453,0.671031609370609,0.3947463796493063,0.016193144503908796,0.04074325323652808,0.7768973191495253,0.5965411348179702,0.3005191654487842,0.10546067163090332,855.7351435076729
0.20428215357261675,1.914934012715383,0.32020436670849667,0.04778945035132319,0.019050897200127447,0.7008092887416505,0.42090302905919985,0.38223297971523845,0.12290863128540215,1092.2564107674905
0.8767930832880342,1.6367865245064386,0.05950859742894594,0.0394614091333917,0.03769417224617657,0.20485417880277723,0.5025724806273406,0.2010241599084056,0.09706732149585931,1156.7980163236589
0.6609683141448022,0.4519987039308412,0.07282160694117222,0.04531975299319092,0.019333312905973066,0.2486244949664541,0.9689661264112898,0.39429796623490887,0.07127665964254778,771.2622987618586
0.39780822236738433,1.0098873188343782,0.2123759818843165,0.01810530536541373,0.035013206798178154,1.2724615274662845,0.43961362950728045,0.24474518676868717,0.08207018159940993,906.5118178812095
0.1572025152574213,1.79450112285568,0.3682270720515461,0.033503434844376075,0.03988313068516116,0.4357479330892263,0.33240413193398466,0.2678830242451686,0.06582704696018017,994.9902281475639
0.379884089544096,1.9060444378953976,0.23854562928345002,0.03804558377669895,0.018748555556261568,0.37294158009808276,0.31912033966008413,0.34164595726748215,0.15246043627851863,1096.2347241844002
0.3926649898240724,1.0945825691247786,0.22423437781200162,0.037204475417878906,0.012397732034452331,0.8068760317501948,0.5119881514337208,0.058261272799650786,0.14910910896637275,886.989558649358
0.7566455605042577,1.342799361658203,0.08691579498482072,0.026326067634667924,0.015238949719766963,1.1762459839075181,0.7835681338452497,0.34429739963911177,0.19259095573698093,1177.7013768276088
0.6738017242196918,0.5839577083565279,0.27987303665350294,0.010615795667652339,0.03423987869084102,0.18672512601058308,0.2853893657696259,0.3283633170824519,0.15945176204708622,810.9458058270013
0.8984914683186939,1.9849866644328602,0.33773610621007893,0.03331704227217053,0.043977856249029425,0.9075310874935582,0.7383665144266912,0.189431202538976,0.05780687581341972,1424.6496595400984
0.5249934326457544,0.6938418923518537,0.18314700262764683,0.02012406156718435,0.011799872849416975,0.2668946199768027,0.11903484101447466,0.08860742820477027,0.18263677608934314,715.8570491065999
0.20763482134447153,1.9026440160297136,0.3214641478238646,0.028010169845715617,0.03936605036166585,0.15104547115586583,0.47703968018555143,0.09092095246086851,0.17940127444185888,1006.628744226045
0.7419203085006955,1.4043993032870263,0.3875668288652841,0.0483032406033527,0.023652745838002087,0.17384153302710434,0.7982785586825082,0.46545068614335283,0.11649804811590482,1151.4876141451275
0.7847065437552077,1.3331525512940605,0.12131826069469119,0.025961412705697393,0.029141134796780904,1.267829751491818,0.40485966019698827,0.3601756945516267,0.13787945757918824,1159.057837742894
0.6051494778125466,1.1715704687280646,0.23316537091815948,0.04359206426657707,0.04715438199382263,0.26516147707928617,0.6073633913008595,0.10719617619683318,0.19641174987087784,948.8696421322219
0.7938704619591049,0.6921386799201897,0.15049828532960147,0.017541624229970045,0.02327886018943382,0.16321191017720874,0.28448130954331974,0.21052542618900788,0.12984565457722497,843.8671324753942
0.5444160367279517,0.600097654409364,0.32749904666184376,0.03689841992100115,0.028613477357579443,0.7130598420000771,0.767795852013555,0.3166173472557184,0.1857982742564135,854.244304640477
0.5704595464437947,0.674826555419298,0.25215767805840517,0.049080278177557744,0.010547296590427245,1.2815908607188347,0.14705119294188368,0.4260072672907919,0.06245581367152797,887.6797395593845
0.4847869165226947,0.6169450456452327,0.27210384614260635,0.014075724034917473,0.013263948800193534,0.4673717270850227,0.8672883803879503,0.06964741792085384,0.07865778030630244,783.9503313362724
0.12287721406968567,1.6252936050634805,0.32926995586556296,0.01033279768908768,0.020343663645391363,0.6903976645362828,0.27837674777950133,0.15648490916150398,0.11611324151619769,917.2044557715519
0.19710228429397403,0.895212940583441,0.18858966543185923,0.027343311705304574,0.011114089632842977,0.15589154558925172,0.8869582285374976,0.450387045632921,0.13771352125059572,766.720989591082
0.12828626711806082,0.3983325501577738,0.37028152394246516,0.013705019322054687,0.03525501304193004,0.7287099197888262,0.41727631717046565,0.054124497582717424,0.17243417777942005,586.0196953453493
0.6727693701374023,1.9474744712393792,0.23656010353614898,0.03993537398704926,0.027055934272064902,0.9086583128919871,0.750415217027038,0.14062959625724933,0.19823931727147803,1274.2357301750385
0.382920382968694,1.8024360044378236,0.10528418799237181,0.04658194655394236,0.03192580810912088,0.8992698752530026,0.3873027680075697,0.4815608791878347,0.10832772447111748,1106.0043043592877
0.5577136220482325,1.877178881431862,0.29356469135908086,0.02736083890835035,0.01698588743585318,0.5653973690441112,0.9153205041111828,0.326030830934977,0.05711234542101274,1231.6067136101788
0.9168098265334838,1.99134329849894,0.32764147265338905,0.020348465686217638,0.021837281177464647,0.5417464529283897,0.21397341296653694,0.16775211498687792,0.17017572549429874,1349.6292717988135
0.32436300623398745,0.5956219236731284,0.16086658697363435,0.02737613276026439,0.036552978994109,0.24927306651123704,0.2606678103453388,0.08014599247813142,0.14065710786242125,623.0557423742933
0.4693446307320668,0.97361143213452,0.35001273994956356,0.03893791271400004,0.048612108945216,0.6135176489047757,0.5437271126429221,0.06268610320124997,0.07978142883023026,889.4878893432133
0.7799960246887438,1.5890054086969552,0.36715013916801825,0.010362166463214839,0.012016670944088368,0.2392925364221505,0.17374459513433152,0.1601352858366173,0.12422426849321304,1150.452460324766
0.3059183489424602,1.483235050691447,0.14691657058223312,0.03357815957938789,0.045615372834210646,1.1732343225968722,0.27638216623158574,0.4466686188150097,0.16134653683005867,1011.7081515511413
0.1692819188459137,0.5616230407777536,0.3942325154503277,0.034531667395495166,0.03307524805244834,1.4527840168474602,0.9493897439908129,0.23716114443387926,0.1655617680602966,794.5926035484742
0.3607763076223912,1.6869163124840503,0.09924903481706546,0.03550752987583742,0.03255678267022495,1.4581042393333896,0.9788406950330985,0.37415001612469684,0.12494276179981431,1169.4843305697666
0.24509915852860398,0.6815489721223231,0.1207054839408715,0.01968088319923509,0.03001114140831041,1.3110995391255513,0.43863339639737975,0.463228265920981,0.09578217951932888,745.5124668969213
0.9367278871083158,0.6804899451984592,0.11447869373330916,0.03856210893512507,0.012775763436167336,0.9411090090754667,0.930957418912542,0.23361820772126746,0.19606138730577405,1020.4268815300459
0.8273083416079753,1.212856518918803,0.3628963985027547,0.013655659453271057,0.013595074069446426,1.0812119761414318,0.5903422081060886,0.1360748169668287,0.14950439164347396,1169.7890983861396
0.6700633808593811,1.3079978892308954,0.27900239331373666,0.017970813458672033,0.03403648022636344,0.4992881237525797,0.34276821928639034,0.28270306888561375,0.11123562790194483,1056.6532367112036
0.884314531168946,1.2861465533242789,0.1032364991277955,0.04509880186617928,0.023638342857422334,0.9830785882416688,0.7321588489725388,0.4586376591769345,0.09206948363069786,1173.4704631777727
0.823304869209203,0.45552762357618326,0.20411319642892217,0.03954892602906265,0.04669072266310723,0.7379093692158284,0.6930116259173714,0.41196848636196526,0.15966544745053435,887.8308938075185
0.2679130529974323,1.7916834664716466,0.2653543087744307,0.01054982216045381,0.026263621494378893,0.7748242756877054,0.99021278719786,0.0796234295134192,0.08632751683906517,1084.4974986990965
0.90330309864098,0.7515200724008002,0.07921242974628416,0.01993505041479201,0.015731258348105643,1.160887184525221,0.338542558668355,0.3616577600349118,0.07575649834605323,1000.8411847150882
0.5854080177240857,0.5201753661807671,0.35884572894256855,0.018576259319726583,0.03858875334008144,0.49468569783615224,0.7048535523955619,0.30735388510652917,0.12947508334431057,845.9711827966233
0.8266961396476563,1.8108717357772612,0.33126123740453733,0.020832253121478905,0.021734136857640394,0.5452554563723279,0.1468213795265022,0.45835842935589144,0.09349810889662129,1271.3951019353478
0.9064821699311439,1.9246075469905808,0.22682237075182338,0.019902390811195457,0.031018812294235726,1.3944985075800913,0.20228143482704747,0.10511663758263376,0.14433577173854228,1386.607995657099
0.38620312747467755,1.7656169493512661,0.38849431534070966,0.01250105182971383,0.037913311420206805,0.17871401279136115,0.10352653745598395,0.29031625094209546,0.06769080123113502,1069.1478534934697
0.19904673207490908,1.6761773270322928,0.1962163427462849,0.02835762066387281,0.04601056444808282,0.7798880177786764,0.9995146129537058,0.44575821208035155,0.14824116568509826,1048.3524740263845
0.30514164628774754,1.413911367086337,0.3944386116627743,0.039309338991446605,0.041687647792067045,1.3779211205710065,0.82204632743273,0.23451070403378438,0.09249447919965534,1067.485179408407
0.48439700976363065,1.2364575300355367,0.2837719995812695,0.034269268988697456,0.037054442714908965,0.9545082109454197,0.8080507132601867,0.2668977129797902,0.050036440165176915,1024.2584724631652
0.8362132893302437,0.4478774918493972,0.2721349456388795,0.03691486674392319,0.037185327295805745,0.8649699038969848,0.5587534677593617,0.08170730495013123,0.06904040865112646,880.1612675784704
0.8746575249307091,0.9943704622201879,0.10808421335352475,0.013245967141449566,0.047836985761283465,0.4496418509210973,0.37006037461489594,0.1751646382020099,0.19004230667526412,989.9931424703573
0.10625691747807164,0.9335704789209338,0.35867471540662543,0.048059628407071495,0.021832963899861443,0.5805856846902275,0.23613785601640835,0.19602799212602628,0.18010319586730367,719.2979265999554
0.5596725723198092,0.7415814323925545,0.1996213907722153,0.043539673353721,0.010044483767847497,1.2928677821265702,0.3562072649618173,0.4753051019351991,0.08504135480543554,931.4948325607759
0.4756699028339011,1.5298141932705944,0.10678169202386778,0.042203612739826514,0.020878182375927947,0.8829053844758413,0.4383740997362252,0.17720031224352156,0.1667557856818237,1021.031971998147
0.29989702942365726,1.1429887496339104,0.054412631991515664,0.0429193522016707,0.01871565518506976,0.8206390712594918,0.7806790872822646,0.2573909308713434,0.14128573897609614,843.9184985355395
0.20787883060031453,0.43777856704300144,0.2459144892734339,0.047308420325310456,0.036473383404559925,0.2394115989560405,0.5856956100128372,0.3520869906039259,0.19563570671748043,613.1314660673941
0.40385365426326514,0.6743114433146793,0.23458986774293672,0.03177015864454791,0.035348463990621165,0.12243941903717237,0.16973526389993443,0.12298251758354484,0.10604084893010887,646.1510770811647
0.9486187335212672,1.461539898221313,0.3017737678292055,0.018011280714705036,0.033738455308188954,1.4491592641618687,0.11622610806302103,0.2688990742138435,0.1522190918775757,1288.56835802512
0.3908826388186797,0.4294224611335103,0.36159031855623075,0.03467134431410165,0.010649737728378149,0.6277806342015783,0.19209896158065684,0.3823425677641584,0.05953035836358779,733.7664540502876
0.5669115595690295,1.7470517538829067,0.07779230462506034,0.03971525974671756,0.0391511221780259,0.9444982869393059,0.4694488423276414,0.4400848458621797,0.1094371020224609,1160.538217066757
0.7327170630056601,1.1417490959237564,0.30602377161912686,0.039516695734161014,0.022941216499419662,0.211601102462199,0.9398736253441164,0.331816673598092,0.1945726491782271,1051.2370521320975
0.42726664214136456,1.1169971814553015,0.11559418043415379,0.030857960966675202,0.036602239560265246,1.056360000012265,0.6736622330882994,0.35107408189262657,0.13084713116751812,944.0254596223394
0.9746038744488646,1.30709323392118,0.3503619686050074,0.012738348773343122,0.032263137140086134,1.4055933921883452,0.8216433098879636,0.10682756266305604,0.09318192550022669,1293.9757833783426
0.9662025654479001,1.7019576420727536,0.33667222985157963,0.024844517537205114,0.02370923701711629,0.9059313541963875,0.5197371350540937,0.47559942376085623,0.06804064446929103,1375.5457906470303
0.3266040662428278,0.891275653433728,0.23927781424494055,0.0468306643385343,0.01538305068416431,0.27656145132557475,0.4254994748755385,0.10965833486801707,0.1555292510272296,750.0546255513177
0.547523655303147,1.452627459350408,0.29858497951815904,0.033377956390297045,0.013776755906419238,0.9144101384628673,0.19756033544496046,0.3986028217318092,0.14672840651445904,1084.8410658243456
0.37079047883509275,1.2617443387928449,0.16002253961431195,0.031533277730228536,0.043260733324488945,1.1728860983465133,0.8883397199675844,0.16916734480024348,0.1060908070405662,997.7523421835939
0.35635644493972085,0.7539480592880162,0.21490876462648512,0.020754140575287742,0.046735901683262325,0.6689831512036261,0.8048440261251125,0.4701169146655632,0.19264120277987518,826.1010438533085
0.13319825261907953,1.7936709768037686,0.3375729141986651,0.024737956796663157,0.03599152187057198,1.331772847118055,0.2513062878379526,0.3739817927162658,0.05333042194817755,1082.6047147905085
0.6486079005819072,1.6556242367317777,0.21074281901062486,0.04581384356612677,0.014137364594419336,1.0081561347003103,0.5610345074886345,0.38921617084026605,0.09555857774477389,1200.4002945204077
0.5524111209059753,1.4193681189193235,0.17522939286390465,0.03665852190107343,0.026081088675529628,1.3589484856048835,0.5386373271291204,0.1485766278769475,0.18816042294493723,1113.7977303496293
0.14633087612499043,1.7459889394602113,0.222974356537605,0.041495481070093314,0.03915756800420629,0.972907435746272,0.6625823974178757,0.2493679894858224,0.09814031574791607,1020.1319917242414
0.35078181781295026,1.774400141631664,0.3398872383530264,0.028173816922706207,0.041192835360402726,0.28380316080675394,0.9515682045921351,0.3280159375651789,0.08783792507827556,1108.2729415830242
0.9174392973699883,1.5042170604155591,0.16732281657980547,0.035209888778246316,0.014728744891643544,0.5335683955472648,0.6217942975862316,0.3964881281929704,0.13013306148968712,1210.487195592186
0.3156057016002752,1.7229226582182424,0.11081655759751033,0.019935344349728303,0.010001228753815298,0.3825129275534397,0.5861955401007567,0.09678171916057532,0.17357026248808072,971.6391261848247
0.2304053848821008,1.4857014848377823,0.2992049071157733,0.03821843321133945,0.038485481835224204,1.3723570968036072,0.14529063964119757,0.48306439240453775,0.06547201413175416,1028.0549978890256
0.5405074842498068,1.4562393119925108,0.33909237444782864,0.02710405334813349,0.024263847039448228,1.1645600942024756,0.15661672841622154,0.4505993017495502,0.19145310644686042,1130.8888226014942
0.9870854086995406,1.3516393429658133,0.08522311748323667,0.027701820592589826,0.020179253264730412,1.0469577164740085,0.26861211219411,0.17165686572301297,0.16926093217717464,1172.514717045449
